price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,nbr_bedrooms,equipped_kitchen,terrace_sqm,garden_sqm,state_building,primary_energy_consumption_sqm,heating_type,other_amenities
535000.0,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8200,51.1794661,3.1985738,2023.0,150.0,4.0,INSTALLED,,,AS_NEW,30.0,ELECTRIC,0
249000.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3582,51.073639,5.222409,2006.0,,2.0,MISSING,0.0,0.0,MISSING,280.0,MISSING,1
649000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3000,50.8859906,4.6965668,2011.0,151.0,3.0,INSTALLED,25.0,33.0,MISSING,137.0,GAS,1
725000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3144946,3.1241973,2004.0,106.0,2.0,MISSING,,0.0,AS_NEW,110.0,MISSING,1
110000.0,APARTMENT,FLAT_STUDIO,Flanders,Antwerp,Antwerp,2018,51.2007319,4.4214064,1966.0,37.0,1.0,MISSING,0.0,0.0,MISSING,184.0,MISSING,0
425000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2070,51.2195569,4.3256275,1966.0,260.0,3.0,INSTALLED,0.0,31.0,MISSING,303.0,GAS,1
335000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8620,51.1492012,2.7176759,1980.0,63.0,2.0,INSTALLED,2.0,0.0,JUST_RENOVATED,238.0,ELECTRIC,1
340000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2291255,2.9211671,2006.0,89.0,2.0,MISSING,,0.0,GOOD,78.0,GAS,2
765000.0,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9220,51.0741134,4.1494402,1998.0,263.0,4.0,HYPER_EQUIPPED,30.0,900.0,AS_NEW,200.0,GAS,2
344000.0,APARTMENT,PENTHOUSE,Brussels-Capital,Brussels,Brussels,1070,50.8325359,4.3241691,2023.0,83.0,1.0,USA_HYPER_EQUIPPED,26.0,26.0,AS_NEW,50.0,MISSING,2
525000.0,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9255,51.0163736,4.1828256,1988.0,234.0,5.0,HYPER_EQUIPPED,,0.0,AS_NEW,207.0,GAS,2
339000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1745,50.9681932,4.1870178,2014.0,110.0,2.0,HYPER_EQUIPPED,10.0,0.0,AS_NEW,102.0,GAS,1
259000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3001,50.8687344,4.6969126,1975.0,72.0,1.0,SEMI_EQUIPPED,13.0,0.0,MISSING,130.0,GAS,3
310000.0,HOUSE,HOUSE,Flanders,West Flanders,Roeselare,8800,50.9479756,3.112623,1960.0,123.0,3.0,MISSING,,0.0,GOOD,152.0,GAS,1
257000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2370,51.3184113,5.0954164,1973.0,,2.0,INSTALLED,0.0,0.0,TO_RENOVATE,941.0,ELECTRIC,1
449000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3190,50.9767585,4.5851107,1962.0,136.0,2.0,INSTALLED,,498.0,MISSING,386.0,GAS,2
149000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2060,51.227742,4.4289657,1965.0,52.0,1.0,SEMI_EQUIPPED,3.0,0.0,JUST_RENOVATED,243.0,GAS,3
369000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2610,51.1709874,4.4063728,1951.0,152.0,4.0,INSTALLED,,0.0,GOOD,350.0,GAS,2
375000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4610,50.6272231,5.663853,1995.0,140.0,3.0,HYPER_EQUIPPED,35.0,769.0,GOOD,288.0,GAS,1
300000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9500,50.7535195,3.8902875,1969.0,95.0,3.0,INSTALLED,30.0,0.0,GOOD,340.0,FUELOIL,1
395000.0,APARTMENT,PENTHOUSE,Brussels-Capital,Brussels,Brussels,1160,50.8100794,4.4302651,2020.0,66.0,1.0,USA_HYPER_EQUIPPED,22.0,0.0,AS_NEW,127.0,GAS,2
109500.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4102,50.5982013,5.5337619,1919.0,105.0,2.0,NOT_INSTALLED,0.0,0.0,TO_RENOVATE,411.0,GAS,1
365000.0,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7063,50.5682988,4.0050307,1936.0,191.0,4.0,SEMI_EQUIPPED,,0.0,GOOD,421.0,GAS,1
269000.0,APARTMENT,DUPLEX,Flanders,Flemish Brabant,Halle-Vilvoorde,1880,51.0117806,4.3552388,2004.0,80.0,2.0,SEMI_EQUIPPED,0.0,0.0,GOOD,139.0,GAS,1
160000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3470,50.8747125,5.038568,1979.0,,2.0,INSTALLED,,0.0,MISSING,527.0,FUELOIL,1
495000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1860,50.9367618,4.3354463,1958.0,188.0,3.0,HYPER_EQUIPPED,1.0,448.0,TO_RENOVATE,614.0,GAS,2
215000.0,HOUSE,HOUSE,Flanders,West Flanders,Diksmuide,8600,51.0090666,2.9321855,2002.0,126.0,3.0,INSTALLED,0.0,101.0,GOOD,581.0,MISSING,1
275000.0,APARTMENT,FLAT_STUDIO,Flanders,Flemish Brabant,Leuven,3000,50.8821461,4.6927138,1990.0,56.0,1.0,INSTALLED,,0.0,GOOD,264.0,ELECTRIC,1
450000.0,APARTMENT,LOFT,Wallonia,Liège,Liège,4020,50.6389542,5.5939928,1918.0,281.0,3.0,USA_HYPER_EQUIPPED,72.0,0.0,GOOD,109.0,MISSING,1
315000.0,APARTMENT,DUPLEX,Flanders,Limburg,Maaseik,3910,51.2387065,5.4643629,2013.0,232.0,4.0,MISSING,,0.0,MISSING,114.0,MISSING,1
1200000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2130642,4.4096443,1974.0,325.0,3.0,INSTALLED,25.0,0.0,GOOD,111.0,GAS,0
415000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8474409,4.3475146,2017.0,93.0,2.0,USA_INSTALLED,0.0,45.0,AS_NEW,70.0,GAS,2
225000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2360,51.3379114,4.9695407,1992.0,84.0,2.0,SEMI_EQUIPPED,0.0,0.0,GOOD,163.0,GAS,2
487000.0,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9100,51.1649115,4.1252198,1950.0,223.0,5.0,MISSING,0.0,0.0,AS_NEW,228.0,GAS,1
267500.0,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2500,51.133885,4.5537264,2021.0,85.0,2.0,INSTALLED,10.0,0.0,MISSING,36.0,GAS,3
462781.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1650,50.7276215,4.2969265,2024.0,144.0,3.0,USA_HYPER_EQUIPPED,,0.0,AS_NEW,17.0,MISSING,1
199000.0,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Turnhout,2460,51.2406316,4.9655218,1993.0,111.0,3.0,USA_INSTALLED,18.0,0.0,TO_BE_DONE_UP,299.0,ELECTRIC,1
229000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2100,51.23091,4.4817131,1973.0,97.0,3.0,SEMI_EQUIPPED,2.0,152.0,MISSING,331.0,GAS,2
508200.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3012,50.9305252,4.7248346,2023.0,132.0,3.0,INSTALLED,26.0,0.0,AS_NEW,30.0,MISSING,2
149000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1070,50.8273151,4.2840867,1967.0,55.0,1.0,SEMI_EQUIPPED,7.0,0.0,GOOD,209.0,MISSING,2
289900.0,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8560,50.8110618,3.1760286,2022.0,102.0,2.0,MISSING,16.0,0.0,GOOD,0.0,MISSING,1
288000.0,HOUSE,HOUSE,Flanders,West Flanders,Diksmuide,8650,50.9896721,2.9565111,2022.0,160.0,4.0,MISSING,0.0,,MISSING,0.0,MISSING,0
210000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3200,51.0022526,4.8281827,1954.0,112.0,1.0,USA_HYPER_EQUIPPED,45.0,0.0,GOOD,431.0,GAS,1
495000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9180,51.1739382,3.9397691,1996.0,441.0,4.0,MISSING,0.0,0.0,GOOD,253.0,FUELOIL,1
250000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2151058,3.2033393,1991.0,97.0,2.0,MISSING,0.0,0.0,GOOD,122.0,GAS,1
749000.0,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1050,50.8290774,4.3783265,1900.0,310.0,6.0,NOT_INSTALLED,0.0,90.0,TO_RENOVATE,421.0,GAS,1
255000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8660,51.0960674,2.5851811,2021.0,69.0,1.0,MISSING,19.0,0.0,GOOD,70.0,GAS,1
225000.0,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8530,50.854709,3.32641,1960.0,160.0,3.0,MISSING,,0.0,MISSING,377.0,GAS,1
875000.0,HOUSE,APARTMENT_BLOCK,Flanders,Antwerp,Antwerp,2610,51.1752221,4.4023326,1934.0,,6.0,SEMI_EQUIPPED,0.0,0.0,MISSING,319.0,GAS,2
198000.0,APARTMENT,FLAT_STUDIO,Flanders,West Flanders,Veurne,8670,51.1216891,2.6379568,2002.0,,0.0,INSTALLED,,0.0,MISSING,258.0,GAS,1
299000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2060,51.2262659,4.4182793,1946.0,178.0,5.0,MISSING,,0.0,GOOD,520.0,MISSING,1
355000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2250834,2.9111675,2024.0,99.0,2.0,MISSING,0.0,0.0,GOOD,0.0,MISSING,1
425000.0,APARTMENT,APARTMENT,Flanders,Limburg,Tongeren,3700,50.774365,5.4683482,2014.0,183.0,5.0,MISSING,22.0,0.0,MISSING,108.0,MISSING,2
660000.0,HOUSE,APARTMENT_BLOCK,Flanders,Antwerp,Antwerp,2060,51.224517,4.4181712,1931.0,243.0,3.0,SEMI_EQUIPPED,0.0,0.0,JUST_RENOVATED,213.0,GAS,3
139000.0,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6040,50.4437882,4.4294317,1950.0,180.0,4.0,INSTALLED,0.0,40.0,TO_BE_DONE_UP,455.0,FUELOIL,2
264476.0,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8580,50.7756442,3.4453443,2021.0,92.0,2.0,INSTALLED,9.0,0.0,MISSING,45.0,ELECTRIC,1
1365000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3460101,3.268392,2022.0,157.0,3.0,INSTALLED,,0.0,MISSING,75.0,GAS,1
349000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1770,50.8676249,4.0778741,1963.0,126.0,4.0,INSTALLED,105.0,0.0,GOOD,388.0,FUELOIL,2
274800.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2620,51.1355141,4.337425,1928.0,175.0,4.0,MISSING,,0.0,TO_BE_DONE_UP,265.0,MISSING,1
197500.0,APARTMENT,FLAT_STUDIO,Flanders,West Flanders,Veurne,8620,51.1485302,2.7161184,2000.0,31.0,0.0,INSTALLED,0.0,0.0,MISSING,252.0,ELECTRIC,1
285000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9031,51.0370292,3.6178853,2004.0,91.0,2.0,MISSING,0.0,0.0,GOOD,146.0,MISSING,2
310000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1839063,2.8049728,1956.0,81.0,2.0,INSTALLED,6.0,0.0,GOOD,131.0,GAS,1
799000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9032,51.093757,3.7059152,2011.0,298.0,3.0,HYPER_EQUIPPED,,0.0,AS_NEW,73.0,GAS,1
169000.0,HOUSE,HOUSE,Wallonia,Namur,Dinant,5500,50.2328076,4.8939578,2002.0,81.0,3.0,MISSING,0.0,0.0,MISSING,403.0,ELECTRIC,1
245000.0,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3700,50.7903281,5.4544353,1965.0,186.0,3.0,INSTALLED,60.0,300.0,GOOD,823.0,GAS,2
284900.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3800,50.7878325,5.1620926,2023.0,98.0,2.0,MISSING,18.0,0.0,GOOD,0.0,ELECTRIC,2
310000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3130,51.006782,4.7913027,1961.0,,3.0,SEMI_EQUIPPED,0.0,0.0,TO_RENOVATE,646.0,FUELOIL,1
275000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1410,50.6993452,4.4007298,1980.0,92.0,2.0,SEMI_EQUIPPED,0.0,100.0,MISSING,186.0,GAS,3
215000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0592678,3.6926969,1938.0,52.0,1.0,INSTALLED,0.0,0.0,GOOD,233.0,GAS,1
345000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2550,51.1287092,4.4741465,1959.0,135.0,2.0,INSTALLED,20.0,185.0,JUST_RENOVATED,194.0,GAS,1
1650000.0,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8340,51.2124441,3.3383075,1845.0,340.0,0.0,MISSING,0.0,0.0,GOOD,485.0,MISSING,0
339000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9940,51.1788114,3.7309661,1969.0,180.0,3.0,MISSING,0.0,0.0,TO_BE_DONE_UP,330.0,GAS,1
350000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0689829,3.7185493,2016.0,94.0,2.0,MISSING,11.0,0.0,GOOD,68.0,MISSING,1
230000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2020,51.1862672,4.3837723,1930.0,131.0,4.0,INSTALLED,6.0,,TO_RENOVATE,389.0,GAS,2
319000.0,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9140,51.1259176,4.2710461,1930.0,250.0,3.0,MISSING,55.0,0.0,GOOD,144.0,GAS,1
561000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1140,50.895537,4.4184493,2023.0,157.0,4.0,USA_HYPER_EQUIPPED,,0.0,AS_NEW,1.0,MISSING,0
160000.0,APARTMENT,GROUND_FLOOR,Flanders,West Flanders,Oostend,8400,51.217973,2.9114461,1974.0,80.0,2.0,MISSING,0.0,12.0,GOOD,326.0,MISSING,1
410000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4671,50.6558112,5.6794476,2008.0,150.0,3.0,INSTALLED,55.0,600.0,AS_NEW,208.0,GAS,1
243000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2325459,2.9136325,1964.0,,3.0,INSTALLED,3.0,0.0,MISSING,168.0,GAS,1
219000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,50.8661252,4.3349798,1969.0,87.0,3.0,INSTALLED,17.0,0.0,GOOD,111.0,GAS,2
210000.0,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3890,50.722278,5.1417278,1965.0,131.0,4.0,MISSING,28.0,177.0,GOOD,868.0,MISSING,2
495000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2490,51.1713331,5.1681589,1967.0,343.0,4.0,INSTALLED,0.0,0.0,GOOD,522.0,FUELOIL,0
425000.0,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3580,51.0394314,5.1689707,1961.0,151.0,2.0,MISSING,0.0,0.0,MISSING,547.0,FUELOIL,1
695000.0,APARTMENT,DUPLEX,Flanders,West Flanders,Brugge,8300,51.3406461,3.2918885,2015.0,118.0,2.0,HYPER_EQUIPPED,0.0,0.0,MISSING,1.0,GAS,1
1150000.0,APARTMENT,DUPLEX,Brussels-Capital,Brussels,Brussels,1050,50.8175793,4.3599774,1958.0,220.0,3.0,HYPER_EQUIPPED,30.0,0.0,AS_NEW,132.0,GAS,1
398500.0,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9280,51.0013513,4.1352433,1994.0,225.0,4.0,USA_INSTALLED,11.0,0.0,GOOD,298.0,ELECTRIC,2
335000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2260,51.0865511,4.9076045,1972.0,,3.0,MISSING,,0.0,MISSING,1166.0,MISSING,0
729000.0,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1750,50.8213776,4.1382626,1993.0,,4.0,MISSING,0.0,1100.0,GOOD,211.0,MISSING,1
375000.0,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2812,51.0106694,4.5144879,1920.0,150.0,3.0,USA_HYPER_EQUIPPED,,0.0,GOOD,171.0,GAS,2
385000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1851,50.9745023,4.3713233,1908.0,193.0,5.0,INSTALLED,,,GOOD,288.0,FUELOIL,2
1095000.0,HOUSE,VILLA,Flanders,Limburg,Maaseik,3940,51.0984368,5.3710104,2017.0,342.0,4.0,MISSING,0.0,0.0,MISSING,28.0,ELECTRIC,2
479900.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2390,51.302627,4.7478476,1978.0,220.0,4.0,MISSING,40.0,400.0,GOOD,189.0,MISSING,2
5495000.0,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,West Flanders,Brugge,8300,51.3503957,3.2974301,2017.0,542.0,6.0,HYPER_EQUIPPED,,1122.0,AS_NEW,50.0,GAS,1
209000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9100,51.1628618,4.14262,1963.0,87.0,1.0,MISSING,2.0,0.0,GOOD,178.0,MISSING,2
310000.0,HOUSE,HOUSE,Wallonia,Namur,Philippeville,5651,50.2813137,4.4286849,1974.0,,3.0,MISSING,0.0,0.0,GOOD,363.0,FUELOIL,1
399000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9400,50.8027211,4.0594096,1961.0,273.0,3.0,HYPER_EQUIPPED,,0.0,GOOD,221.0,GAS,1
434000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3150,50.9582069,4.6400986,2023.0,168.0,3.0,MISSING,0.0,0.0,GOOD,99.0,MISSING,0
470000.0,HOUSE,APARTMENT_BLOCK,Flanders,Flemish Brabant,Leuven,3080,50.8567021,4.5355563,1918.0,400.0,3.0,MISSING,,0.0,MISSING,919.0,MISSING,1
259000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2170,51.2487705,4.4588353,1920.0,164.0,4.0,MISSING,0.0,85.0,TO_RENOVATE,531.0,GAS,2
245000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2200,51.1246765,4.8276889,1952.0,152.0,3.0,SEMI_EQUIPPED,,,TO_RENOVATE,830.0,GAS,1
585000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2231948,4.4038617,1938.0,155.0,2.0,INSTALLED,0.0,80.0,GOOD,100.0,GAS,1
325000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5020,50.4524065,4.8330878,2022.0,147.0,3.0,MISSING,0.0,0.0,GOOD,105.0,FUELOIL,2
175000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9500,50.7721799,3.8826785,2011.0,60.0,1.0,INSTALLED,0.0,0.0,GOOD,180.0,GAS,1
119000.0,APARTMENT,FLAT_STUDIO,Flanders,West Flanders,Brugge,8370,51.3145366,3.1450184,1977.0,,0.0,MISSING,,0.0,MISSING,140.0,GAS,1
299000.0,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9280,50.996262,4.1353561,1958.0,140.0,3.0,MISSING,0.0,0.0,TO_BE_DONE_UP,515.0,MISSING,0
229000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2152489,2.8879405,1981.0,108.0,2.0,MISSING,48.0,48.0,TO_BE_DONE_UP,295.0,MISSING,1
147000.0,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3980,51.0649639,5.0848013,1977.0,172.0,3.0,MISSING,0.0,0.0,MISSING,464.0,MISSING,1
350000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2330762,2.9187499,2006.0,80.0,2.0,MISSING,0.0,0.0,MISSING,187.0,MISSING,1
276662.0,HOUSE,HOUSE,Flanders,West Flanders,Diksmuide,8650,50.9763739,2.937753,2022.0,146.0,3.0,INSTALLED,0.0,,MISSING,0.0,MISSING,0
421300.0,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3545,50.9270377,5.1069674,2023.0,154.0,3.0,MISSING,,0.0,GOOD,34.0,MISSING,1
245000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1500,50.7316217,4.2450594,1978.0,96.0,2.0,INSTALLED,4.0,82.0,GOOD,200.0,GAS,3
495000.0,HOUSE,FARMHOUSE,Flanders,Flemish Brabant,Leuven,3472,50.8855836,4.9959182,1930.0,,6.0,MISSING,0.0,0.0,TO_RENOVATE,482.0,MISSING,0
359000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1700,50.8476886,4.2652549,1934.0,153.0,3.0,INSTALLED,,0.0,TO_RENOVATE,637.0,GAS,1
475000.0,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9770,50.903426,3.500046,1981.0,197.0,3.0,MISSING,0.0,0.0,MISSING,1032.0,ELECTRIC,0
449000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1790,50.9142101,4.1204266,1920.0,235.0,3.0,INSTALLED,,0.0,AS_NEW,322.0,GAS,1
446000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2307575,2.9171628,2008.0,115.0,2.0,MISSING,0.0,0.0,MISSING,103.0,MISSING,2
165000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4130,50.5352393,5.5762582,1935.0,135.0,3.0,MISSING,,0.0,TO_BE_DONE_UP,556.0,FUELOIL,2
399000.0,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8400,51.2300434,2.9453341,1948.0,180.0,2.0,HYPER_EQUIPPED,0.0,0.0,JUST_RENOVATED,135.0,GAS,2
295000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3300,50.810444,4.9424099,1958.0,251.0,4.0,MISSING,24.0,240.0,TO_RENOVATE,662.0,MISSING,0
649000.0,APARTMENT,LOFT,Flanders,Antwerp,Antwerp,2018,51.1966515,4.4101064,2022.0,146.0,2.0,HYPER_EQUIPPED,35.0,0.0,AS_NEW,83.0,GAS,2
150000.0,APARTMENT,FLAT_STUDIO,Flanders,Antwerp,Antwerp,2018,51.2064982,4.4181782,1967.0,30.0,0.0,MISSING,0.0,0.0,MISSING,232.0,FUELOIL,1
219000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1500,50.715629,4.2151362,1899.0,125.0,2.0,INSTALLED,,0.0,TO_BE_DONE_UP,373.0,GAS,2
785000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9840,51.0017138,3.6491563,1993.0,304.0,4.0,INSTALLED,28.0,0.0,GOOD,149.0,GAS,2
130000.0,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,Flemish Brabant,Leuven,3450,50.8951235,5.1079062,1965.0,120.0,2.0,NOT_INSTALLED,0.0,,TO_RENOVATE,1555.0,GAS,1
385000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2200,51.1781372,4.8268607,2015.0,162.0,4.0,SEMI_EQUIPPED,,,GOOD,103.0,GAS,2
260000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3001,50.8601697,4.6922862,1967.0,64.0,2.0,MISSING,0.0,0.0,GOOD,196.0,FUELOIL,0
345000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2360,51.3054557,4.9912028,1971.0,184.0,5.0,HYPER_EQUIPPED,,0.0,MISSING,1036.0,FUELOIL,0
239000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4624,50.6122349,5.6640071,2022.0,85.0,2.0,MISSING,6.0,0.0,AS_NEW,48.0,MISSING,1
325000.0,APARTMENT,SERVICE_FLAT,Flanders,Flemish Brabant,Halle-Vilvoorde,1700,50.8697136,4.2451735,2015.0,128.0,2.0,HYPER_EQUIPPED,26.0,0.0,AS_NEW,87.71,GAS,2
180000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,50.8499586,4.2984918,1964.0,92.0,2.0,MISSING,0.0,0.0,TO_BE_DONE_UP,729.0,GAS,1
625000.0,HOUSE,VILLA,Flanders,Limburg,Maaseik,3680,51.0769238,5.6517714,1999.0,328.0,5.0,INSTALLED,29.0,0.0,MISSING,244.0,FUELOIL,1
495000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.346124,3.2875418,1991.0,86.0,2.0,INSTALLED,5.0,0.0,TO_RENOVATE,87.0,GAS,1
398000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9070,51.0664083,3.8144183,1979.0,250.0,3.0,INSTALLED,0.0,0.0,TO_BE_DONE_UP,296.0,GAS,1
550000.0,APARTMENT,GROUND_FLOOR,Brussels-Capital,Brussels,Brussels,1000,50.8004258,4.3937217,2013.0,113.0,3.0,USA_HYPER_EQUIPPED,,0.0,AS_NEW,107.0,MISSING,3
769000.0,HOUSE,VILLA,Flanders,Antwerp,Antwerp,2640,51.1670993,4.4763554,1925.0,235.0,4.0,INSTALLED,30.0,350.0,GOOD,418.0,GAS,2
280000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3440,50.8095546,5.1188993,1961.0,,3.0,MISSING,0.0,,TO_RENOVATE,765.0,GAS,0
149000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4420,50.6240698,5.5261957,1954.0,121.0,2.0,NOT_INSTALLED,0.0,18.0,TO_RENOVATE,383.0,GAS,1
475000.0,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1357,50.7404284,4.9878419,2021.0,151.0,4.0,HYPER_EQUIPPED,30.0,340.0,AS_NEW,77.0,MISSING,1
695000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3457067,3.2871819,2010.0,97.0,2.0,HYPER_EQUIPPED,19.0,0.0,GOOD,131.0,GAS,1
489000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3150,50.9582069,4.6400986,2023.0,168.0,4.0,MISSING,0.0,0.0,GOOD,99.0,MISSING,0
195000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1200,50.8471773,4.4388971,1971.0,56.0,1.0,INSTALLED,8.0,0.0,GOOD,195.0,GAS,2
399000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9400,50.8256077,4.0146923,1974.0,205.0,4.0,INSTALLED,,0.0,MISSING,370.0,GAS,3
398000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2610,51.1752846,4.4024031,1936.0,126.0,4.0,INSTALLED,0.0,0.0,MISSING,280.0,GAS,3
